generation,best_fitness
0,0.9194671514187519
1,0.9194671514187519
2,0.9194671514187519
3,0.9194671514187519
4,0.9207659619456989
5,0.9234113639017494
6,0.9234113639017494
7,0.9256537052290738
8,0.9256537052290738
9,0.9256537052290738
10,0.9275076925990097
11,0.9275076925990097
12,0.9275076925990097
13,0.9275076925990097
14,0.9275076925990097
15,0.9275076925990097
16,0.928663712708647
17,0.9286642649978066
18,0.9286642649978066
19,0.9286642649978066
20,0.9286642649978066
21,0.9289303579149348
22,0.9289338767858665
23,0.9292482713349303
24,0.9299787447571979
25,0.9305481864401965
26,0.9305481864401965
27,0.9306893357697175
28,0.9315094851718251
29,0.9341981392589226
30,0.9341981392589226
31,0.9341981392589226
32,0.9354368291659171
33,0.9360774372520616
34,0.9360774372520616
35,0.9364033194156465
36,0.9364033194156465
37,0.9364052129784797
38,0.9364052129784797
39,0.9364052129784797
40,0.9364052129784797
41,0.9364052129784797
42,0.9364052129784797
43,0.9364052129784797
44,0.9364052129784797
45,0.9364052129784797
46,0.9364052129784797
47,0.9364052129784797
48,0.9364052129784797
49,0.9364052129784797
50,0.9364052129784797
51,0.9364052129784797
52,0.9364418691989913
53,0.9365477193613644
54,0.9394781025238037
55,0.9394781025238037
56,0.9394781025238037
57,0.9394781025238037
58,0.9395149481005987
59,0.9398066198956647
60,0.9399848514973348
61,0.9399848514973348
62,0.9399848514973348
63,0.9399848514973348
64,0.9399848514973348
65,0.9399848514973348
66,0.9399848514973348
67,0.9399848514973348
68,0.9399848514973348
69,0.9401023628508219
70,0.9401023628508219
71,0.9401023628508219
72,0.9404631654689882
73,0.9407261813465125
74,0.9407261813465125
75,0.9407261813465125
76,0.9407261813465125
77,0.9407261813465125
78,0.9408652004178462
79,0.9408652004178462
80,0.9408652004178462
81,0.9408652004178462
82,0.9408652004178462
83,0.9408652004178462
84,0.9409297551307663
85,0.941300293817833
86,0.941300293817833
87,0.941300293817833
88,0.9434391992753967
89,0.9434391992753967
90,0.9442835547223879
91,0.9442835547223879
92,0.9442835547223879
93,0.9442835547223879
94,0.9442835547223879
95,0.9442835547223879
96,0.9446832858364655
97,0.9446832858364655
98,0.9447341753376065
99,0.9447341753376065
100,0.9447341753376065
101,0.9453208957814576
102,0.9453208957814576
103,0.9453208957814576
104,0.9453208957814576
105,0.9453208957814576
106,0.9453208957814576
107,0.9453208957814576
108,0.9453208957814576
109,0.9453208957814576
110,0.9453208957814576
111,0.9453208957814576
112,0.9454064217027548
113,0.9454064217027548
114,0.9454251364154225
115,0.9454251364154225
116,0.9454251364154225
117,0.9454251364154225
118,0.9454251364154225
119,0.9454251364154225
120,0.9454251364154225
121,0.9454251364154225
122,0.9456687748332876
123,0.9456687748332876
124,0.9456687748332876
125,0.9456687748332876
126,0.9456687748332876
127,0.9456687748332876
128,0.95027305176054
129,0.95027305176054
130,0.95027305176054
131,0.95027305176054
132,0.95027305176054
133,0.95027305176054
134,0.95027305176054
135,0.950536730385056
136,0.950536730385056
137,0.950536730385056
138,0.950536730385056
139,0.950536730385056
140,0.950536730385056
141,0.9506409710190209
142,0.9506409710190209
143,0.9506409710190209
144,0.9506409710190209
145,0.9506409710190209
146,0.9506820771121904
147,0.9506820771121904
148,0.9506820771121904
149,0.951432937894295
150,0.951432937894295
151,0.951432937894295
152,0.951432937894295
153,0.951432937894295
154,0.951432937894295
155,0.951432937894295
156,0.9522530872964026
157,0.9522530872964026
158,0.9522530872964026
159,0.9522530872964026
160,0.9522530872964026
161,0.9522530872964026
162,0.9522530872964026
163,0.9522530872964026
164,0.9522530872964026
165,0.9522530872964026
166,0.9524798256659819
167,0.9526688663554912
168,0.9526688663554912
169,0.9526688663554912
170,0.9526688663554912
171,0.9526688663554912
172,0.9526688663554912
