244,109,210,247,225,1,7,6,174,220
18,55,51,229,15,179,6,228,62,181
206,252,23,237,230,71,252,170,23,153
195,10,25,237,3,241,249,1,1,0
255,226,20,233,1,79,1,196,250,102
0,100,55,241,0,255,255,254,255,3
254,205,21,228,87,169,255,172,249,0
10,226,194,247,30,247,246,253,226,114
9,115,65,229,1,252,0,166,146,182
1,225,175,243,252,234,195,58,2,247
