generation,best_fitness
0,0.9211088388357114
1,0.9226722589889006
2,0.9211088388357114
3,0.9211088388357114
4,0.9211088388357114
5,0.9211088388357114
6,0.9211088388357114
7,0.9211088388357114
8,0.9120316509027561
9,0.9120316509027561
10,0.9144963596254533
11,0.9120316509027561
12,0.9140948927454452
13,0.9120316509027561
14,0.9120836292025261
15,0.9199552014593058
16,0.9199552014593058
17,0.9199552014593058
18,0.9199552014593058
19,0.9199552014593058
20,0.9134981995373395
21,0.9134981995373395
22,0.9134981995373395
23,0.9134981995373395
24,0.9165885098607285
25,0.9165885098607285
26,0.9165885098607285
27,0.9165885098607285
28,0.9166270596440733
29,0.9201417173983709
30,0.9201417173983709
31,0.9201417173983709
32,0.9165885098607285
33,0.9165885098607285
34,0.9165885098607285
35,0.9165885098607285
36,0.9165885098607285
37,0.9165885098607285
38,0.9165885098607285
39,0.9207290848095233
40,0.9207290848095233
41,0.9207290848095233
42,0.9207290848095233
43,0.9207290848095233
44,0.9207290848095233
45,0.9207290848095233
46,0.9207290848095233
47,0.9207290848095233
48,0.9207290848095233
49,0.9207290848095233
50,0.9207290848095233
51,0.9207290848095233
52,0.9165885098607285
53,0.9165885098607285
54,0.9165885098607285
55,0.9165885098607285
56,0.9165885098607285
57,0.9219505590744265
58,0.9165885098607285
59,0.9165885098607285
60,0.9201084695909588
61,0.9201084695909588
62,0.9219505590744265
63,0.9233751495125654
64,0.9233751495125654
65,0.9233751495125654
66,0.9233751495125654
67,0.9233751495125654
68,0.9233751495125654
69,0.9233751495125654
70,0.9233751495125654
71,0.9244749308060581
72,0.9244749308060581
73,0.9244749308060581
74,0.9244749308060581
75,0.9233415703316575
76,0.9233415703316575
77,0.9234246819603424
78,0.9234246819603424
79,0.9234246819603424
80,0.9162536963924472
81,0.9162536963924472
82,0.9168175205057075
83,0.9162536963924472
84,0.9131038019585751
85,0.9147229875372006
86,0.9147229875372006
87,0.9223633084329821
88,0.9223633084329821
89,0.9223633084329821
90,0.9187616888055721
91,0.9187616888055721
92,0.9188295730331405
93,0.9188295730331405
94,0.9188295730331405
95,0.916999428775212
96,0.9147229875372006
97,0.9131056324026472
98,0.9131056324026472
99,0.9131056324026472
100,0.9131056324026472
101,0.9131056324026472
102,0.9131056324026472
103,0.9131056324026472
104,0.9131056324026472
105,0.9179645619715776
106,0.9179645619715776
107,0.9179645619715776
108,0.9179645619715776
109,0.9223156853277283
110,0.9223156853277283
111,0.9223156853277283
112,0.9223156853277283
113,0.9223156853277283
114,0.9223156853277283
115,0.9223156853277283
116,0.9223156853277283
117,0.9223156853277283
118,0.9223156853277283
119,0.9223156853277283
120,0.9258336725966743
121,0.9223156853277283
122,0.9223156853277283
123,0.9223156853277283
124,0.9223156853277283
125,0.9223156853277283
126,0.9223156853277283
127,0.9223156853277283
128,0.9223156853277283
129,0.9223156853277283
130,0.923906199209122
131,0.923906199209122
132,0.923906199209122
133,0.923906199209122
134,0.923906199209122
135,0.9334745300019252
136,0.9334745300019252
137,0.9334745300019252
138,0.9334745300019252
139,0.9334745300019252
140,0.9334745300019252
141,0.9334745300019252
142,0.9334745300019252
143,0.9334745300019252
144,0.9334745300019252
145,0.9334745300019252
146,0.9277771781495473
147,0.9277771781495473
148,0.9277771781495473
149,0.9322978227183357
150,0.9322978227183357
151,0.9292319551351846
152,0.9292319551351846
153,0.9292739291113195
154,0.9292739291113195
155,0.9334745300019252
156,0.9292319551351846
157,0.9292319551351846
158,0.9292319551351846
159,0.9292319551351846
160,0.9235134427181463
161,0.9235134427181463
162,0.9176898849029391
163,0.9176898849029391
164,0.9180001451731505
165,0.9228220555886929
166,0.9228220555886929
167,0.9228220555886929
168,0.9228220555886929
169,0.9228220555886929
170,0.9228220555886929
171,0.9228220555886929
172,0.9228220555886929
173,0.9230135263505048
174,0.9232373612570732
175,0.9232373612570732
176,0.9232373612570732
177,0.9232373612570732
178,0.9232373612570732
179,0.9232373612570732
180,0.9230348131526874
181,0.9230348131526874
182,0.9232701041143965
183,0.9230348131526874
184,0.9230348131526874
185,0.9230348131526874
186,0.9231052694697709
187,0.9231052694697709
188,0.9231052694697709
189,0.9231052694697709
190,0.9231052694697709
191,0.9231052694697709
192,0.9231052694697709
193,0.9231052694697709
194,0.9228316654200711
195,0.9228316654200711
196,0.9228316654200711
197,0.9254592363261094
198,0.9254592363261094
199,0.9254592363261094
200,0.9228316654200711
201,0.9228535834098648
202,0.9228535834098648
203,0.9228535834098648
204,0.9228316654200711
205,0.9229061928972458
206,0.9229061928972458
207,0.9229061928972458
208,0.9229061928972458
209,0.9229061928972458
210,0.9229061928972458
211,0.9229061928972458
212,0.9229231402846025
213,0.9229231402846025
214,0.9229231402846025
215,0.9229061928972458
216,0.9229061928972458
217,0.9229061928972458
218,0.9229061928972458
219,0.9229061928972458
220,0.9229061928972458
221,0.9229061928972458
222,0.9229061928972458
223,0.9229061928972458
224,0.9229061928972458
225,0.9230681240788605
226,0.9230681240788605
227,0.9232093365271427
228,0.9230681240788605
229,0.9230681240788605
230,0.9230681240788605
231,0.9229061928972458
232,0.922961327135071
233,0.922961327135071
234,0.922961327135071
235,0.922961327135071
236,0.922987947472567
237,0.922987947472567
238,0.922987947472567
239,0.922987947472567
240,0.922987947472567
241,0.9234783644666622
242,0.9234783644666622
243,0.9234783644666622
244,0.9234783644666622
245,0.9234783644666622
246,0.9234783644666622
247,0.9234783644666622
248,0.9234783644666622
249,0.9234783644666622
250,0.9234783644666622
251,0.9234783644666622
252,0.9234783644666622
253,0.9234783644666622
254,0.9234783644666622
255,0.9234783644666622
256,0.9234783644666622
257,0.9234783644666622
258,0.9234783644666622
259,0.9234783644666622
260,0.9234783644666622
261,0.9234783644666622
262,0.9234783644666622
263,0.9210540517510722
264,0.922313034339762
265,0.922313034339762
266,0.922313034339762
267,0.9219657549161625
268,0.9210540517510722
269,0.9210540517510722
270,0.9210540517510722
271,0.9268481488845337
272,0.9268481488845337
273,0.9207774968992909
274,0.9207774968992909
275,0.9207774968992909
276,0.9207774968992909
277,0.9207774968992909
278,0.9208086617875865
279,0.9208086617875865
280,0.9208086617875865
281,0.9208086617875865
282,0.9208086617875865
283,0.9208086617875865
284,0.9208086617875865
285,0.923773507793589
286,0.923773507793589
287,0.9208086617875865
288,0.9208086617875865
289,0.9208086617875865
290,0.9208086617875865
291,0.9208086617875865
292,0.9208086617875865
293,0.9208086617875865
294,0.9208086617875865
295,0.9208086617875865
296,0.9208086617875865
297,0.9208086617875865
298,0.9208086617875865
299,0.9183716306416337
300,0.9183716306416337
301,0.9183716306416337
302,0.9183716306416337
303,0.9183716306416337
304,0.9160987398339345
305,0.9149247308773824
306,0.9149247308773824
307,0.9149247308773824
308,0.9149247308773824
309,0.9149247308773824
310,0.9149247308773824
311,0.9149247308773824
312,0.9156662500828434
313,0.9220388780009026
314,0.9220388780009026
315,0.9220388780009026
316,0.9220388780009026
317,0.9220388780009026
318,0.9220388780009026
319,0.9206814774839599
320,0.9206814774839599
321,0.9158829999084778
322,0.9158829999084778
323,0.9181695085888855
324,0.9158829999084778
325,0.9156662500828434
326,0.9156662500828434
327,0.9156662500828434
328,0.9156662500828434
329,0.9157478153018812
330,0.9156662500828434
331,0.9223578959992174
332,0.9223578959992174
333,0.9223578959992174
334,0.9223578959992174
335,0.9223578959992174
336,0.9223578959992174
337,0.9223578959992174
338,0.9223578959992174
339,0.923370447164863
340,0.923370447164863
341,0.923370447164863
342,0.923370447164863
343,0.923370447164863
344,0.923370447164863
345,0.923370447164863
346,0.923370447164863
347,0.923370447164863
348,0.923370447164863
349,0.923370447164863
350,0.919824971675456
351,0.919824971675456
352,0.919824971675456
353,0.9156662500828434
354,0.9156662500828434
355,0.9156662500828434
356,0.9156662500828434
357,0.9156662500828434
358,0.9156662500828434
359,0.9156662500828434
360,0.9156662500828434
361,0.9156662500828434
362,0.9156662500828434
363,0.9156662500828434
364,0.9156662500828434
365,0.9156662500828434
366,0.9156662500828434
367,0.9156662500828434
368,0.9156662500828434
369,0.9156662500828434
370,0.9156662500828434
371,0.9156662500828434
372,0.9154422100403014
373,0.9175705904444508
374,0.9175705904444508
375,0.9154207181021451
376,0.9154207181021451
377,0.9145948406724673
378,0.9180839353285174
379,0.9180839353285174
380,0.9180839353285174
381,0.9180839353285174
382,0.9180839353285174
383,0.9180839353285174
384,0.9180839353285174
385,0.9180839353285174
386,0.9180839353285174
387,0.9180839353285174
388,0.9180839353285174
389,0.9169732818284243
390,0.9169732818284243
391,0.9169732818284243
392,0.9156662500828434
393,0.9156662500828434
394,0.9156662500828434
395,0.9156662500828434
396,0.9156662500828434
397,0.9159614565285312
398,0.9159614565285312
399,0.9159614565285312
400,0.9159614565285312
401,0.9159614565285312
402,0.9180118537033355
403,0.9180118537033355
404,0.9180118537033355
405,0.9129316770970419
406,0.9128982557130368
407,0.9128982557130368
408,0.9128982557130368
409,0.9127502264385554
410,0.9127502264385554
411,0.9127502264385554
412,0.9127502264385554
413,0.9127502264385554
414,0.9127502264385554
415,0.9127502264385554
416,0.9127502264385554
417,0.902780365646983
418,0.902780365646983
419,0.900776991949202
420,0.8987370882684315
421,0.8996530203905158
422,0.907212265237658
423,0.907212265237658
424,0.907212265237658
425,0.907212265237658
426,0.907212265237658
427,0.8988597280212584
428,0.8988597280212584
429,0.8999734585609553
430,0.8999734585609553
431,0.8999734585609553
432,0.8999734585609553
433,0.8999734585609553
434,0.898120528430268
435,0.898120528430268
436,0.8974245494109442
437,0.8974245494109442
438,0.8974245494109442
439,0.8974245494109442
440,0.8974245494109442
441,0.8974245494109442
442,0.8974245494109442
443,0.8974245494109442
444,0.8974245494109442
445,0.8974245494109442
446,0.8988313245787611
447,0.8974245494109442
448,0.8974245494109442
449,0.8986550812180658
450,0.8986550812180658
451,0.8986550812180658
452,0.8986550812180658
453,0.8986550812180658
454,0.8986550812180658
455,0.8986550812180658
456,0.8986550812180658
457,0.8950443882687471
458,0.8950443882687471
459,0.8950416741620195
460,0.8960135452861331
461,0.8960135452861331
462,0.8960135452861331
463,0.8960135452861331
464,0.8960135452861331
465,0.9015016900048286
466,0.9015016900048286
467,0.9015016900048286
468,0.9055607944127273
469,0.9055607944127273
470,0.9055607944127273
471,0.9055607944127273
472,0.9055607944127273
473,0.9055607944127273
474,0.9055607944127273
