generation,best_fitness
0,0.9499927097830924
1,0.9499927097830924
2,0.9499927097830924
3,0.9499927097830924
4,0.9499927097830924
5,0.9506021214215608
6,0.9506021214215608
7,0.9506021214215608
8,0.9506021214215608
9,0.9506021214215608
10,0.9506021214215608
11,0.9506021214215608
12,0.9506021214215608
13,0.9506021214215608
14,0.9506021214215608
15,0.9506021214215608
16,0.9506021214215608
17,0.9513907587821866
18,0.9513907587821866
19,0.9513907587821866
20,0.9513907587821866
21,0.9513907587821866
22,0.9519190628126352
23,0.9519190628126352
24,0.9519190628126352
25,0.9519190628126352
26,0.9519190628126352
27,0.9520685595983122
28,0.9520685595983122
29,0.9520685595983122
30,0.9520685595983122
31,0.9520685595983122
32,0.9520685595983122
33,0.9543359117347244
34,0.9543359117347244
35,0.9543359117347244
36,0.9543359117347244
37,0.9543359117347244
38,0.9543359117347244
39,0.9561743087706674
40,0.9561743087706674
41,0.9561743087706674
42,0.9561743087706674
43,0.9561743087706674
44,0.9573415009010203
45,0.9573415009010203
46,0.9573415009010203
47,0.9669856688852911
48,0.9669856688852911
49,0.9669856688852911
50,0.9669856688852911
51,0.9669856688852911
52,0.9676678564553135
53,0.9676678564553135
54,0.9676678564553135
55,0.9708821793645834
56,0.9708821793645834
57,0.9708821793645834
58,0.9708821793645834
59,0.9708821793645834
60,0.9708821793645834
61,0.9708821793645834
62,0.9708821793645834
63,0.9708821793645834
64,0.9708821793645834
65,0.9708821793645834
66,0.9708821793645834
67,0.9708821793645834
68,0.9708821793645834
69,0.9708821793645834
70,0.9708821793645834
71,0.9708821793645834
72,0.9708821793645834
73,0.9708821793645834
74,0.9708821793645834
75,0.9708821793645834
76,0.9708821793645834
77,0.9708821793645834
78,0.9708821793645834
79,0.9708821793645834
80,0.9708821793645834
81,0.9708821793645834
82,0.9708821793645834
83,0.9708821793645834
84,0.9708821793645834
85,0.9708821793645834
86,0.9713886758630702
87,0.9713886758630702
88,0.9713886758630702
89,0.9713886758630702
90,0.9713886758630702
91,0.9713886758630702
92,0.9713886758630702
93,0.9713886758630702
94,0.9717378488495028
95,0.9717378488495028
96,0.9717378488495028
97,0.9717378488495028
98,0.9717378488495028
99,0.9717378488495028
100,0.9717378488495028
101,0.97562378693631
102,0.97562378693631
103,0.97562378693631
104,0.97562378693631
