generation,best_fitness
0,0.9186126022918422
1,0.9222577580847243
2,0.9222577580847243
3,0.9222577580847243
4,0.9227458396846586
5,0.9239602288686277
6,0.9239602288686277
7,0.9239602288686277
8,0.9240150001735766
9,0.9248617383537996
10,0.9251504435670936
11,0.9251504435670936
12,0.9251504435670936
13,0.9252758289860287
14,0.9253287540672152
15,0.9254176095031607
16,0.9254795290078046
17,0.9255287616414665
18,0.9259103461117265
19,0.9259103461117265
20,0.9259103461117265
21,0.9260739183811301
22,0.9260739183811301
23,0.9260739183811301
24,0.9260739183811301
25,0.9264675743144514
26,0.9264675743144514
27,0.9264675743144514
28,0.9264675743144514
29,0.9264675743144514
30,0.9317106604431569
31,0.9317106604431569
32,0.9317106604431569
33,0.9317106604431569
34,0.931716041317541
35,0.931716041317541
36,0.931716041317541
37,0.931716041317541
38,0.9317162780128951
39,0.9317554432041608
40,0.9317554432041608
41,0.9317744735106339
42,0.932483376096294
43,0.932483376096294
44,0.932483376096294
45,0.932483376096294
46,0.9325169552772018
47,0.9359852996405387
48,0.9360831968390124
49,0.9360831968390124
50,0.9360831968390124
51,0.9360831968390124
52,0.9361176596825758
53,0.9361176596825758
54,0.936154284343707
55,0.936203185603873
56,0.936203185603873
57,0.936203185603873
58,0.936203185603873
59,0.936229979517962
60,0.9363192767852353
61,0.9363192767852353
62,0.9363192767852353
63,0.9363192767852353
64,0.9363293284479413
65,0.9363293284479413
66,0.9363334153877227
67,0.9363334153877227
68,0.9363334153877227
69,0.9363363346304239
70,0.9363393327715763
71,0.9363434197113579
72,0.9363434197113579
73,0.9363434197113579
74,0.9363434197113579
75,0.9363434197113579
76,0.9363437195254731
77,0.9363437195254731
78,0.9363437195254731
79,0.9363437195254731
80,0.9363437195254731
81,0.9377240479323872
82,0.9377243161871219
83,0.9377254207654412
84,0.9377254207654412
85,0.9377254207654412
86,0.9377254207654412
87,0.9377254207654412
88,0.9377254207654412
89,0.9377320482353573
90,0.9377320482353573
91,0.9377320482353573
92,0.942438309300865
93,0.942438309300865
94,0.942438309300865
95,0.942438309300865
96,0.9424394138791844
97,0.9424394138791844
98,0.9424394138791844
99,0.9424528581752998
100,0.9424528581752998
101,0.9424528581752998
102,0.9424528581752998
103,0.9435041958196444
104,0.9435041958196444
105,0.9435041958196444
106,0.9435041958196444
107,0.9435041958196444
108,0.9439624064658859
109,0.9439624064658859
110,0.9440702448692337
111,0.9440702448692337
112,0.9440702448692337
113,0.9440702448692337
114,0.9440702448692337
115,0.9440718386179516
116,0.9440718386179516
117,0.9440718386179516
118,0.9440741108933514
119,0.9454198502191798
120,0.94707414560867
121,0.94707414560867
122,0.9470780747515488
123,0.9470780747515488
124,0.9470889627378394
125,0.9471085137740917
126,0.9471085137740917
127,0.9471085137740917
128,0.9471085137740917
129,0.9495389490095089
130,0.9495389490095089
131,0.9495389490095089
132,0.9495389490095089
133,0.9495389490095089
134,0.9495389490095089
135,0.9500695410950474
136,0.9500695410950474
137,0.9500695410950474
138,0.9511791846949628
139,0.9513340781347144
140,0.9513340781347144
141,0.9513340781347144
142,0.951375815415495
143,0.951375815415495
144,0.951375815415495
145,0.951375815415495
146,0.9514668168893181
147,0.9514668168893181
148,0.9514668168893181
149,0.9514668168893181
150,0.9514668168893181
151,0.9516634949489211
152,0.9516938392933223
153,0.9516938392933223
154,0.9516938392933223
155,0.9517897482508213
156,0.9517897482508213
157,0.9517897482508213
158,0.9517897482508213
159,0.9517897482508213
160,0.9518694514664066
161,0.9518694514664066
162,0.9518694514664066
163,0.9527793715264957
164,0.9527793715264957
165,0.9527793715264957
166,0.9527793715264957
167,0.9527793715264957
168,0.9527793715264957
169,0.9527793715264957
170,0.9527793715264957
171,0.9527793715264957
172,0.9527793715264957
173,0.9527793715264957
174,0.9527793715264957
175,0.9530512555899553
176,0.9530512555899553
177,0.9530512555899553
178,0.9536478856792999
179,0.9536478856792999
180,0.9536478856792999
181,0.9536478856792999
182,0.9536478856792999
183,0.9539261762970116
184,0.9539261762970116
185,0.9544957284378423
186,0.9544957284378423
187,0.9544957284378423
188,0.9544957284378423
189,0.9544957284378423
190,0.9544957284378423
191,0.9544957284378423
192,0.9545337890507886
193,0.9545337890507886
194,0.954582090682724
195,0.9549827527985281
196,0.9552265174539154
197,0.9552265174539154
198,0.9552265174539154
199,0.9555647708946768
200,0.9555647708946768
201,0.9555647708946768
202,0.9555647708946768
203,0.9555647708946768
204,0.9555647708946768
205,0.9555647708946768
206,0.9586382758479216
207,0.9586382758479216
208,0.9587271470635574
209,0.9587392027469285
210,0.9588639096391816
211,0.9588639096391816
212,0.9594376276182451
213,0.9594376276182451
214,0.9594376276182451
215,0.9594376276182451
216,0.9594376276182451
217,0.9595923632610939
218,0.9595923632610939
219,0.9595923632610939
220,0.9595923632610939
221,0.9595923632610939
222,0.9601504120077131
223,0.9601504120077131
224,0.9601504120077131
225,0.9601504120077131
226,0.9601504120077131
227,0.960300066590293
228,0.960300066590293
229,0.960300066590293
230,0.960300066590293
231,0.9625705115459994
232,0.9625705115459994
233,0.9625705115459994
234,0.9625705115459994
235,0.9625705115459994
236,0.9626525028166747
237,0.9626525028166747
238,0.9626525028166747
239,0.9626525028166747
240,0.9626525028166747
241,0.9626525028166747
242,0.962706611374632
243,0.962706611374632
244,0.962706611374632
245,0.962706611374632
246,0.962706611374632
247,0.962706611374632
248,0.962706611374632
249,0.9628964726080357
250,0.963578028990447
251,0.9637688527849575
252,0.9637688527849575
253,0.9637688527849575
254,0.9637688527849575
255,0.9637688527849575
256,0.9637688527849575
257,0.9637688527849575
258,0.9640176353818527
259,0.9640176353818527
260,0.9640176353818527
261,0.9640176353818527
262,0.9640176353818527
263,0.9642066760713621
264,0.9642066760713621
265,0.9642066760713621
266,0.9642066760713621
267,0.9642066760713621
268,0.9642066760713621
269,0.9642284047048725
270,0.9642284047048725
271,0.9642284047048725
272,0.9642284047048725
273,0.9642284047048725
274,0.9642284047048725
275,0.9642284047048725
276,0.9642991450563808
277,0.9642991450563808
278,0.9642991450563808
279,0.9642991450563808
280,0.9642991450563808
281,0.9642991450563808
282,0.9642991450563808
283,0.9642991450563808
284,0.9643930973322856
285,0.9643930973322856
286,0.9643930973322856
287,0.9643930973322856
288,0.9643930973322856
289,0.9643969317970227
290,0.9643969317970227
291,0.9643969317970227
292,0.9644033225715846
293,0.9644033225715846
294,0.9644033225715846
295,0.9644033225715846
296,0.9644033225715846
297,0.9644033225715846
298,0.9644033225715846
299,0.9644033225715846
300,0.9644033225715846
301,0.9644033225715846
302,0.9644033225715846
303,0.9644033225715846
304,0.9644033225715846
305,0.9644033225715846
306,0.9644033225715846
307,0.9644033225715846
308,0.9644071570363217
309,0.9644071570363217
310,0.9644071570363217
311,0.964621098077087
312,0.964621098077087
313,0.9647819877991435
314,0.9647819877991435
315,0.9647819877991435
316,0.9647819877991435
317,0.9647819877991435
318,0.9647819877991435
319,0.9647819877991435
320,0.9647819877991435
321,0.9647819877991435
322,0.9647819877991435
323,0.9647819877991435
324,0.9647819877991435
325,0.9647819877991435
326,0.9647819877991435
327,0.9647819877991435
328,0.9647819877991435
329,0.9647819877991435
330,0.9647819877991435
331,0.9647819877991435
332,0.964787100418793
333,0.964787100418793
334,0.964787100418793
335,0.9647873528938374
336,0.9647873528938374
337,0.9647873528938374
338,0.9647873528938374
339,0.9647873528938374
340,0.9647873528938374
341,0.9647873528938374
342,0.9647873528938374
343,0.9647873528938374
344,0.9647873528938374
345,0.9647873528938374
346,0.9647873528938374
347,0.9647873528938374
348,0.9647873528938374
349,0.9647873528938374
350,0.9647921656993717
351,0.9647921656993717
352,0.9647921656993717
353,0.9647921656993717
354,0.9647921656993717
355,0.9647921656993717
356,0.9647921656993717
357,0.9650126395319113
358,0.9650126395319113
359,0.9650126395319113
360,0.9650126395319113
361,0.9650126395319113
362,0.9650126395319113
363,0.9650126395319113
364,0.9650126395319113
365,0.9650126395319113
366,0.9650126395319113
367,0.9650145646541249
368,0.9650145646541249
369,0.9650145646541249
370,0.9650145646541249
371,0.9650145646541249
372,0.9650145646541249
373,0.9650155272152319
374,0.9650155272152319
375,0.9650155272152319
376,0.9650155272152319
377,0.9650155272152319
378,0.9650155272152319
379,0.9650155272152319
380,0.9650155272152319
381,0.9650155272152319
382,0.9650155272152319
383,0.9650155272152319
384,0.9650155272152319
385,0.9650155272152319
386,0.9650164897763387
387,0.9650164897763387
388,0.9650164897763387
389,0.9650184148985523
390,0.9650184148985523
391,0.9655415747499708
392,0.9655415747499708
393,0.9655415747499708
394,0.9655415747499708
395,0.9655415747499708
396,0.9655415747499708
397,0.9655415747499708
398,0.9655415747499708
399,0.9655415747499708
400,0.9655415747499708
401,0.9655715403818054
402,0.9655715403818054
403,0.9655715403818054
404,0.9655715403818054
405,0.9655715403818054
406,0.9655715403818054
407,0.9655715403818054
408,0.9655715403818054
409,0.9655715403818054
410,0.9655715403818054
411,0.9655715403818054
412,0.9655715403818054
413,0.9655715403818054
414,0.9655715403818054
415,0.9655715403818054
416,0.9655715403818054
417,0.9655715403818054
418,0.9655821443336711
419,0.9655821443336711
420,0.9655880143784538
421,0.9655986183303195
422,0.9655986183303195
423,0.9655986183303195
424,0.9655986183303195
425,0.9655986183303195
426,0.9655986183303195
427,0.9655986183303195
428,0.9655986183303195
429,0.9655986183303195
430,0.9656007485885068
431,0.9656019794043482
432,0.9656019794043482
433,0.9656019794043482
434,0.9656019794043482
435,0.9656624629571771
436,0.9656624629571771
437,0.9656624629571771
438,0.9656624629571771
439,0.9656624629571771
440,0.9656624629571771
441,0.9659988386147956
442,0.9659988386147956
443,0.9659988386147956
444,0.9659988386147956
445,0.9659988386147956
446,0.9659988386147956
447,0.9659997222774511
448,0.9659997222774511
449,0.9659997222774511
450,0.9659997222774511
451,0.9659997222774511
452,0.9659997222774511
453,0.9659997222774511
454,0.9659997222774511
455,0.9659997222774511
456,0.9659997222774511
457,0.9659997222774511
458,0.9659997222774511
459,0.9659997222774511
460,0.9659997222774511
461,0.9659997222774511
462,0.9659997222774511
463,0.9659997222774511
464,0.966003256928073
465,0.966003256928073
466,0.966003256928073
467,0.966003256928073
468,0.966003256928073
469,0.966003256928073
470,0.966003256928073
471,0.966003256928073
472,0.966003256928073
473,0.966003256928073
474,0.966003256928073
475,0.9660059079160395
476,0.9660059079160395
477,0.9660457989730578
478,0.9660457989730578
479,0.9660457989730578
480,0.9660457989730578
481,0.966446476868552
482,0.966446476868552
483,0.966446476868552
484,0.966446476868552
485,0.966446476868552
486,0.966446476868552
487,0.966446476868552
488,0.966446476868552
489,0.966446476868552
490,0.966446476868552
491,0.966446476868552
492,0.966446476868552
493,0.966446476868552
494,0.966446476868552
495,0.966446476868552
496,0.966446476868552
497,0.966446476868552
498,0.9664473605312075
499,0.9664473605312075
500,0.9664473605312075
501,0.9664473605312075
502,0.9664473605312075
503,0.9664473605312075
504,0.9664473605312075
505,0.9664473605312075
506,0.9664473605312075
507,0.9664473605312075
508,0.9664473605312075
509,0.9664473605312075
510,0.9664473605312075
511,0.9664473605312075
512,0.967422545390279
513,0.967422545390279
514,0.967422545390279
515,0.967422545390279
516,0.967422545390279
517,0.967422545390279
518,0.967422545390279
519,0.967422545390279
520,0.967422545390279
521,0.967422545390279
522,0.967422545390279
523,0.967422545390279
524,0.967422545390279
525,0.967422545390279
526,0.967422545390279
527,0.967422545390279
528,0.967422545390279
529,0.967422545390279
530,0.967422545390279
531,0.967422545390279
532,0.967422545390279
533,0.9675177916007864
534,0.9675177916007864
535,0.9675177916007864
536,0.9675177916007864
537,0.9675177916007864
538,0.9675177916007864
539,0.9675177916007864
540,0.9675177916007864
541,0.9675177916007864
542,0.9675177916007864
543,0.9675177916007864
544,0.9675177916007864
545,0.9675177916007864
546,0.9675177916007864
547,0.9675177916007864
548,0.9675177916007864
549,0.9675177916007864
550,0.9675177916007864
551,0.9675186752634419
552,0.9675186752634419
553,0.9675186752634419
554,0.9675186752634419
555,0.9675186752634419
556,0.9675186752634419
557,0.9675186752634419
558,0.9675186752634419
559,0.9675186752634419
560,0.9675186752634419
561,0.9675186752634419
562,0.9675186752634419
563,0.9675186752634419
564,0.9675186752634419
565,0.9675186752634419
566,0.967620470045414
567,0.967620470045414
568,0.967620470045414
569,0.967620470045414
570,0.967620470045414
571,0.967620470045414
572,0.967620470045414
573,0.967620470045414
574,0.967620470045414
575,0.967620470045414
576,0.967620470045414
577,0.967999656002752
578,0.967999656002752
579,0.967999656002752
580,0.967999656002752
581,0.967999656002752
582,0.967999656002752
583,0.967999656002752
584,0.967999656002752
585,0.967999656002752
586,0.967999656002752
587,0.967999656002752
588,0.967999656002752
589,0.967999656002752
590,0.967999656002752
591,0.967999656002752
592,0.967999656002752
593,0.967999656002752
594,0.967999656002752
595,0.967999656002752
596,0.967999656002752
597,0.967999656002752
598,0.967999656002752
599,0.967999656002752
600,0.967999656002752
601,0.967999656002752
602,0.967999656002752
603,0.967999656002752
604,0.967999656002752
605,0.967999656002752
606,0.967999656002752
607,0.967999656002752
608,0.967999656002752
609,0.967999656002752
610,0.967999656002752
611,0.967999656002752
612,0.967999656002752
613,0.967999656002752
614,0.9680005396654074
615,0.9680005396654074
616,0.9680005396654074
617,0.9680005396654074
618,0.9680005396654074
619,0.9680005396654074
620,0.9680005396654074
621,0.9680005396654074
622,0.9680005396654074
623,0.9680014233280629
624,0.9680014233280629
625,0.9680014233280629
626,0.9680014233280629
627,0.9680014233280629
628,0.9680014233280629
629,0.9680014233280629
630,0.9680014233280629
631,0.9680014233280629
632,0.9680014233280629
633,0.9680014233280629
634,0.9680014233280629
635,0.9680014233280629
636,0.9680014233280629
637,0.9680014233280629
638,0.9680014233280629
639,0.9680037902816043
640,0.9680037902816043
641,0.9680037902816043
